id,name,price,vat_rate,category,organization_id
4621,RS24-TSD075-MLA-M Damske tricko RS24-T,19.9,20.0,health/vitamins-ointments,185
4622,Natural Ultra 95 + ST(4),1.580849478390462,20.0,auto/fuel,18
4623,Banány voľné,1.6921606118546844,20.0,fruits-veg/fruit,124
4624,Mrkva voľná,1.5923566878980893,20.0,fruits-veg/vegetable,124
4625,Zemiaky Riviera konz,1.4884135472370763,10.0,fruits-veg/vegetable,124
4626,#Lipánek MAXI vanilkový 130g,0.79,20.0,dairy/joghurts,124
4627,Zemiaky konzumné drobné,2.69,10.0,fruits-veg/vegetable,124
4628,Pekárske droždie DHW,0.27,20.0,basic/baking,124
4629,OPAVIA Brumik čokolá,0.55,20.0,snacks/sweet,124
4630,Mana smotanová nátierka 200g,1.29,20.0,basic/spread,124
4631,Pedro želé Hambáče 8,0.89,20.0,frozen/fruit-vegetable,124
4632,Airwaves 10ks                           ,0.95,20.0,free-time/toys,16
4633,Orbit spearmint 10ks                    ,0.85,20.0,snacks/sweet,16
4634,LittleAngel Rosie chrumky 3             ,0.95,20.0,dairy/lact-free,16
4635,Balea Men SG Jungle Green 3             ,0.85,20.0,drugstore/beauty,16
4636,babylove sp. šam. a kúp. 20             ,1.95,20.0,baby/supplies-hygiene,16
4637,Nivea AP spray m   150ml                ,3.25,20.0,drugstore/hygiene,16
4638,Predator junior spray 150ml             ,8.95,20.0,drugstore/hygiene,16
4639,Rajec jem.sýtený 750ml                  ,0.85,20.0,drinks/non-alcoholic,16
4640,Prof. vrec.mraz.6ks                     ,1.45,20.0,fashion/clothes,16
4641,Harmony TP Soft Dino 3.vrst             ,2.95,20.0,drugstore/hygiene,16
4642,ZĽAVA MEDZISÚČTU,-5.85,20.0,home/maintenence,16
4643,Natural Ultra 95 + ST(2),1.528032619775739,20.0,auto/fuel,18
4644,Mrkva sáčok 1kg     ,1.59,20.0,fruits-veg/vegetable,3
4645,Farm. rezne mix     ,7.985865724381626,10.0,basic/canned-fruits-vegetable,3
4646,Tvar. hrudk.polot.  ,2.99,20.0,dairy/cheese,3
4647,Mozzarella XXL      ,0.79,20.0,dairy/cheese,3
4648,Brav. šun. od kos.  ,0.99,20.0,meat/meat-products,3
4649,Šunka od kosti      ,0.99,20.0,meat/meat-products,3
4650,Šunka najvyššej k.  ,1.39,20.0,meat/meat-products,3
4651,Tuniak citr./oreg.  ,1.99,20.0,basic/canned-fish,3
4652,Bio če.jablká 600g  ,1.99,10.0,fruits-veg/fruit,3
4653,Hrušky Konferencia  ,1.7893660531697342,10.0,fruits-veg/fruit,3
4654,Paprika červená     ,2.5850340136054424,10.0,fruits-veg/vegetable,3
4655,Steak z tun.v s.ol  ,1.69,20.0,home/decorations,3
4656,Paprika žltá        ,2.9947916666666665,10.0,fruits-veg/vegetable,3
4657,Zázvor/ďumbier      ,8.076923076923077,20.0,basic/spices,3
4658,Kari                ,0.29,20.0,fruits-veg/fruit,3
4659,Taška pudingová     ,0.69,20.0,pastry/sweet,3
4660,Banány Bio          ,1.9933920704845816,20.0,fruits-veg/fruit,3
4661,Cherry par.kríčk.   ,2.49,10.0,fruits-veg/vegetable,3
4662,Niva OGT            ,1.19,20.0,fruits-veg/dried-nuts,3
4663,Zrej.syr korenený   ,2.19,20.0,dairy/cheese,3
4664,Jablká Jonaprince   ,1.49234693877551,10.0,fruits-veg/fruit,3
4665,Mentos Fruit        ,0.85,20.0,snacks/sweet,3
4666,Zemiaky sk. 2kg B   ,1.19,10.0,fruits-veg/vegetable,3
4667,Mrkva s vňaťou      ,1.19,20.0,fruits-veg/vegetable,3
4668,Cibuľa 1kg          ,1.89,10.0,fruits-veg/vegetable,3
4669,Bio cuketa 500g     ,1.49,10.0,fruits-veg/vegetable,3
4670,Maggi bujón hov.    ,1.49,20.0,basic/instant,3
4671,Hydinový bujón      ,0.49,20.0,basic/instant,3
4672,Maggi-bujón-zelen.  ,0.99,20.0,basic/instant,3
4673,Paradajky strapco.  ,1.3858695652173911,10.0,fruits-veg/vegetable,3
4674,"111912 POK TCG:SV05 Temp.Forc.-Boost.  
",5.99,20.0,home/maintenence,10
4675,Bravčové párky      ,1.99,20.0,meat/meat-products,3
4676,Zľava Lidl Plus     ,-1.0,20.0,home/plants-garden,3
4677,Croissant jahoda    ,0.49,20.0,pastry/sweet,3
4678,Zľava Lidl Plus     ,-0.3,20.0,home/plants-garden,3
4679,Gril. klob. Gouda   ,1.99,20.0,dairy/cheese,3
4680,Zľava Lidl Plus     ,-0.16,20.0,home/plants-garden,3
4681,Birell-mal.-lim.    ,0.65,20.0,drinks/beer,3
4682,Zľava Lidl Plus     ,-0.13,20.0,home/plants-garden,3
4683,Gril.klob so syrom  ,2.79,20.0,meat/smoked,3
4684,Zľava Lidl Plus     ,-0.12,20.0,home/plants-garden,3
4685,Šunk.saláma 350g    ,2.99,20.0,meat/meat-products,3
4686,Morav.klob.pap/kl.  ,2.99,20.0,meat/meat-products,3
4687,Zemiaky sk. 2kg B   ,2.69,10.0,fruits-veg/vegetable,3
4688,Zľava Lidl Plus     ,-0.11,10.0,home/plants-garden,3
4689,Eidam blok          ,2.59,20.0,dairy/cheese,3
4690,Závin60% mak        ,1.89,20.0,pastry/sweet,3
4691,"Kys.smot.18%, 400g  ",1.29,10.0,dairy/cream,3
4692,Zľava Lidl Plus     ,-0.1,10.0,home/plants-garden,3
4693,Broskyne plo. 1kg   ,2.29,20.0,home/maintenence,3
4694,"Maslo, 250g         ",1.99,10.0,dairy/butter,3
4695,Zľava Lidl Plus     ,-0.08,10.0,home/plants-garden,3
4696,Závin60% tvaroh     ,1.89,20.0,dairy/cheese,3
4697,Závin60% kakao      ,1.89,20.0,pastry/sweet,3
4698,Makr.par.omáč.170g  ,1.79,20.0,meat/fish,3
4699,Cherry pa.kríc.650  ,1.79,10.0,fruits-veg/vegetable,3
4700,Žuv.cukríky ovocné  ,1.69,20.0,snacks/sweet,3
4701,Nektarínky 750g     ,1.79,20.0,snacks/sweet,3
4702,Bio citróny 500g    ,1.49,20.0,fruits-veg/fruit,3
4703,Bio drink           ,1.49,20.0,dairy/joghurts,3
4704,Detské vat.tyčinky  ,0.75,20.0,baby/supplies-hygiene,3
4705,Schweppes Tonic     ,1.19,20.0,drinks/non-alcoholic,3
4706,"Rožok bez ""E"" - DA  ",0.13,10.0,pastry/basic,3
4707,Vatové tyčinky      ,1.09,20.0,drugstore/hygiene,3
4708,Mamba               ,1.25,20.0,baby/fake-food,3
4709,Šproty-par.om.170g  ,0.99,20.0,home/accessories,3
4710,Zľava Lidl Plus     ,-0.04,20.0,home/plants-garden,3
4711,Bio šalát.uhorky    ,0.99,10.0,fruits-veg/vegetable,3
4712,Chlieb pšen.-ražný  ,0.99,20.0,pastry/basic,3
4713,Pšeničná krupica    ,0.69,20.0,basic/sugar-flour-rice,3
4714,Zľava Lidl Plus     ,-0.03,20.0,home/plants-garden,3
4715,Orion Koko          ,0.27,20.0,snacks/sweet,3
4716,Ov.kapsička-banán   ,0.32,20.0,baby/food,3
4717,Twix 50 g           ,0.39,20.0,snacks/sweet,3
4718,Zľava Lidl Plus     ,-0.02,20.0,home/plants-garden,3
4719,Ov.kapsička-brosk.  ,0.32,20.0,baby/food,3
4720,Zľava Lidl Plus     ,-0.01,20.0,home/plants-garden,3
4721,RS24-SUD091-MLB-S  aty RS24-SUD091-MLB,34.9,20.0,health/medical-supplies,185
4722,MC00-ROU010-99X-M Doplnky MC00-ROU010-,0.25,20.0,other,185
4723,SWISS LAKTOBACILKY DETSKE (4+1R) 60+6 (66) KS,18.27,20.0,dairy/lact-free,19
4724,TOTO BIO ČAJ Detský ovocný 20x2 g,0.01,20.0,basic/tea-coffee-soups,19
4725,AUGMENTIN DUO OVOC. 70ML,0.0,10.0,snacks/sweet,19
4726,"UNIFLOX 0,3% (PLAST)",6.1,10.0,home/cleaning,19
4727,"Ionis Pritivo di Manduria0,125",4.9,20.0,health/medical-supplies,186
4728,"RUB Míllia 0,125l",3.9,20.0,fruits-veg/vegetable,186
4729,"Dolomia nesýtená 0,75l",4.5,10.0,basic/baking,186
4730,Údené mandle 100g,5.9,10.0,fruits-veg/dried-nuts,186
4731,Obed - tanier,16.896551724137932,10.0,snacks/sweet,187
4732,4067889340814,22.99,20.0,fruits-veg/fruit,100
4733,MAKKY BOK B. KOSTI,7.200402819738168,10.0,meat/fish,20
4734,8594030170021 Textília  netkaná         ,2.99,20.0,free-time/books-news-magazines,184
4735,8594030170045 Textília  netkaná         ,5.989999999999999,20.0,free-time/books-news-magazines,184
4736,8594030170038 Textília  netkaná         ,2.99,20.0,free-time/books-news-magazines,184
4737,8595100176554 LepidloMAMUT              ,7.49,20.0,home/maintenence,184
4738,8594019680510 Zmestrávna                ,4.59,20.0,home/accessories,184
4739,8594019680152 Směs      travní          ,5.29,20.0,basic/spread,184
4740,8594019680305 Zmestrávna                ,4.39,20.0,home/accessories,184
4741,4007873222450 Objímka hadicová          ,1.39,20.0,home/maintenence,184
4742,7613287141194 LENTILKY                  ,0.99,20.0,snacks/sweet,184
4743,8593893784581 JOJO Kaktusáci 80g        ,1.59,20.0,snacks/sweet,184
4744,5000159376655 SkittlesFruits            ,0.69,20.0,snacks/sweet,184
4745,Balea oč.krém 15ml Vit.C Bo             ,5.25,20.0,drugstore/beauty,16
4746,Gum Soft medzi.kefky 40 ks              ,6.45,20.0,snacks/salty,16
4747,Loreal rúž                              ,12.95,20.0,drinks/wine,16
4748,Hami Disney Cars kaps jabl              ,1.35,20.0,baby/food,16
4749,Dermacol púd. tieň na oboči             ,7.65,20.0,home/maintenence,16
4750,Farm. rezne mix     ,7.99492385786802,10.0,meat/meat,3
4751,Med-mas. vianočka   ,1.99,20.0,pastry/sweet,3
4752,"Čokol.pom.,mandle   ",1.19,20.0,snacks/sweet,3
4753,Čokol.-karam.prích  ,1.19,20.0,dairy/joghurts,3
4754,Bio šalát.uhorky    ,1.19,10.0,fruits-veg/vegetable,3
4755,Broskyne 750g       ,1.29,20.0,basic/canned-fruits-vegetable,3
4756,Ľadový šalát        ,1.19,10.0,fruits-veg/vegetable,3
4757,Cherry par. strap.  ,1.49,10.0,fruits-veg/vegetable,3
4758,Paprika žltá        ,3.991596638655462,10.0,fruits-veg/vegetable,3
4759,Biele hrozno 500g   ,2.89,20.0,fruits-veg/fruit,3
4760,Ubytovanie turistické (deti od 6 r. a dospelí)/noc,17.0,10.0,basic/pasta,188
4761,Ubytovanie turistické (deti do 6 r. na samostatnom lôžku),7.0,10.0,free-time/books-news-magazines,188
4762,Daň za ubytovanie (noc/osoba),0.6,0.0,free-time/books-news-magazines,188
4763,Hlavné jedlo,7.0,10.0,free-time/books-news-magazines,188
4764,"Polievka dňa 0,33l",3.5,10.0,basic/tea-coffee-soups,188
4765,60548612            ,3.0,20.0,fruits-veg/fruit,48
4766,"WYWAR JOZEF II 0,5l",2.8,20.0,drinks/alcohol,83
4767,Lungo 8g s mliekom,1.9,10.0,dairy/milk,83
4768,Zlatý Bažant nealko,2.5,20.0,drinks/beer,83
4769,Minigolf - 1 osoba,6.0,10.0,home/office,83
4770,"Cappy jahoda 0,25l",2.5,10.0,drinks/juice,83
4771,"Zlatý Bažant radler 0,0% 0,3l",1.8,20.0,drinks/beer,83
4772,Pagáč - malý,1.2,10.0,pastry/salty,83
4773,"Ľad.čaj brosk.1,5l  ",0.69,20.0,drinks/non-alcoholic,3
4774,Zľava Lidl Plus     ,-0.69,20.0,home/plants-garden,3
4775,Mozzarella Classic  ,0.65,20.0,dairy/cheese,3
4776,Zľava Lidl Plus     ,-0.65,20.0,home/plants-garden,3
4777,Farm.horné stehná   ,4.687868080094229,10.0,meat/meat,3
4778,Farm.dolné stehná   ,4.69578783151326,10.0,meat/meat,3
4779,Gouda plátkový syr  ,1.49,20.0,dairy/cheese,3
4780,Oravská slanina     ,9.901639344262296,20.0,meat/smoked,3
4781,Bánovecká nát.jog.  ,0.99,20.0,dairy/joghurts,3
4782,Smot. jog. jahoda   ,0.39,10.0,dairy/joghurts,3
4783,Tvaroh hrudk.250g   ,1.19,20.0,dairy/cheese,3
4784,Vajcia voľný výbeh  ,2.25,20.0,dairy/eggs,3
4785,Lístkové cesto      ,0.69,20.0,basic/baking,3
4786,Ov.kapsička-jahoda  ,0.65,20.0,baby/food,3
4787,Tyčinka ban.jab.ar  ,0.69,20.0,snacks/sweet,3
4788,Rodinné obl. kokos  ,0.69,20.0,snacks/sweet,3
4789,Tyčinka jab. banán  ,0.69,20.0,snacks/sweet,3
4790,Tutti Frutti        ,1.19,20.0,frozen/instant,3
4791,Uhorky šal.         ,0.55,10.0,fruits-veg/vegetable,3
4792,Brokolica 500g      ,1.19,10.0,fruits-veg/vegetable,3
4793,Bref CA Eucalyptus  ,3.29,20.0,basic/tea-coffee-soups,3
4794,Jablká Golden Del.  ,1.5893587994542977,10.0,fruits-veg/fruit,3
4795,Taštička marh-tvar  ,0.55,20.0,pastry/sweet,3
4796,Taštička pizzová    ,0.49,20.0,pastry/salty,3
4797,Taštič. šunka-syr   ,0.59,20.0,meat/meat-products,3
4798,Pagáč so syrom      ,0.49,20.0,pastry/salty,3
4799,Banány              ,1.6844919786096255,20.0,fruits-veg/fruit,3
4800,Broskyne 750g       ,1.75,20.0,basic/canned-fruits-vegetable,3
4801,Broskyne plo. 1kg   ,1.69,20.0,home/maintenence,3
4802,Chipsy vrúbk. sol.  ,1.09,20.0,snacks/salty,3
4803,Helio marino Blue 10cm,3.1,20.0,drinks/alcohol,147
4804,Obal na kvetináč - eko plasttmavo šedá,20.0,20.0,home/plants-garden,147
4805,Prášok proti mravcom 100g,2.7,20.0,home/cleaning,147
4806,"MILTEC Chemicke svetlo 1,5x15 - red",1.8,20.0,drinks/beer,86
4807,"MILTEC Chemicke svetlo 1,5x15 - yellow",1.7,20.0,drinks/beer,86
4808,Slané krekry 100g   ,0.59,20.0,snacks/salty,3
4809,Zľava Lidl Plus     ,-0.3,20.0,home/plants-garden,3
4810,Hubert neal. biel.  ,5.49,20.0,dairy/cheese,3
4811,Prosecco Rosé       ,5.99,20.0,drinks/wine,3
4812,Radler tm. citrón   ,1.09,20.0,drinks/beer,3
4813,Záloh. plechovka    ,0.15,0.0,other,3
4814,Hugo mango          ,0.89,20.0,drinks/alcohol,3
4815,Hugo biely          ,0.89,20.0,drinks/alcohol,3
4816,Hugo gran. jablko   ,0.89,20.0,drinks/alcohol,3
4817,Zl. Bažant 10°      ,0.55,20.0,drinks/beer,3
4818,Záloh. fľaša plast  ,0.15,0.0,dairy/cheese,3
4819,Oškvarkový pagáč    ,0.49,20.0,pastry/salty,3
4820,Taštička pizzová    ,0.49,20.0,pastry/salty,3
4821,Taštič. šunka-syr   ,0.59,20.0,dairy/cheese,3
4822,Croissant maslový   ,0.49,20.0,pastry/sweet,3
4823,Burek špen.syr      ,0.59,20.0,dairy/cheese,3
4824,Krabička na pečivo  ,0.19,20.0,pastry/other,3
4825,Donut Lesné ovocie  ,0.79,20.0,pastry/sweet,3
4826,Donut jahodový      ,0.79,20.0,pastry/sweet,3
4827,Donut s biel. čok   ,0.79,20.0,pastry/sweet,3
4828,Ružový donut        ,0.44,20.0,pastry/sweet,3
4829,Šiška s náplňou     ,0.49,20.0,pastry/sweet,3
4830,Šiška s nug.náplň.  ,0.49,20.0,pastry/sweet,3
4831,Šiška mini nugát.   ,0.39,20.0,pastry/sweet,3
4832,Šiška čok. orieš.   ,0.79,20.0,snacks/sweet,3
4833,Šiška s biel.čok.   ,0.79,20.0,pastry/sweet,3
4834,Dyňa.čer.vcelku     ,0.9899749373433584,20.0,fruits-veg/vegetable,1
4835,"PILS.12% 0,5l PL    ",1.39,20.0,drinks/beer,1
4836,"vino TRAMIN 0,75l   ",2.99,20.0,drinks/wine,1
4837,Petržlen voľný      ,3.994169096209912,20.0,fruits-veg/vegetable,1
4838,Reďkovka červená    ,0.89,20.0,fruits-veg/vegetable,1
4839,Šalát ľadový kus    ,1.49,10.0,fruits-veg/vegetable,1
4840,Uhorky nakladačky   ,2.995444191343964,10.0,free-time/books-news-magazines,1
4841,TAT.MOR.DELLA 400g  ,1.79,20.0,basic/sauces,1
4842,Nektárinky          ,2.286729857819905,20.0,snacks/sweet,1
4843,BR.KRK.B.KOSTI      ,5.487571701720841,10.0,meat/meat,1
4844,BRAV.PLECE          ,3.894736842105264,10.0,meat/meat,1
4845,Uhorka kus          ,0.59,10.0,fruits-veg/vegetable,1
4846,GUĽATOZ.RYŽA 1KG    ,2.69,20.0,basic/sugar-flour-rice,1
4847,Bond.špenát 400g    ,1.59,20.0,frozen/fruit-vegetable,1
4848,Marhule voľné       ,1.9969512195121952,20.0,fruits-veg/fruit,1
4849,Karotka voľná SF    ,1.586073500967118,20.0,fruits-veg/vegetable,1
4850,NAMEX NIŤOVKY CES.  ,1.09,20.0,basic/pasta,1
4851,Parad.kráj.425ml    ,1.49,20.0,fruits-veg/vegetable,1
4852,Cisárske párky      ,9.904458598726114,20.0,meat/meat-products,1
4853,Parad.pretl.140g    ,0.89,20.0,fruits-veg/vegetable,1
4854,CAPPY POM.1l        ,1.59,10.0,drinks/juice,1
4855,Yopro pud.č/or180g  ,1.59,20.0,health/vitamins-ointments,1
4856,Cibuľ.lahôd.zväzok  ,0.79,10.0,fruits-veg/vegetable,1
4857,HUMMUS bazal.200g   ,1.69,20.0,drinks/beer,1
4858,OVOCNÁ NÁT.250g     ,1.45,20.0,health/vitamins-ointments,1
4859,SMOT.KYS.RAJO 250   ,1.45,10.0,dairy/cream,1
4860,Gazdovská šunka     ,10.916666666666668,20.0,meat/meat-products,1
4861,Rajč.cherry 250g    ,2.59,10.0,fruits-veg/vegetable,1
4862,Hummus orient.200g  ,2.29,20.0,snacks/sweet,1
4863,Slov.chips li.200g  ,2.19,20.0,snacks/salty,1
4864,Korn.jahoda 6ks     ,3.99,20.0,dairy/cheese,1
4865,Cereál.vajcia 10ks  ,1.99,20.0,dairy/eggs,1
4866,SUPRAX 400 MG 7 TBL DSP,8.45,10.0,health/vitamins-ointments,193
4867,KLACID 500 MG 14 TBL,4.25,10.0,health/medical-supplies,193
4868,"DR.MAX LAKTOBACILY ""6"" 30CPS",8.59,20.0,health/medical-supplies,193
4869,Cibuľa voľná SF     ,1.6944444444444444,10.0,fruits-veg/vegetable,1
4870,Kápia 500g          ,2.79,10.0,fruits-veg/vegetable,1
4871,Brokolica 500g      ,1.19,10.0,fruits-veg/vegetable,1
4872,Banány voľné        ,1.6908212560386475,20.0,fruits-veg/fruit,1
4873,"Zemiaky 2,5kg       ",3.99,10.0,fruits-veg/vegetable,1
4874,Uhorka kus          ,0.89,10.0,fruits-veg/vegetable,1
4875,Cuketa voľná        ,2.294617563739377,10.0,snacks/sweet,1
4876, ZĽAVA PRE ČLENA        0.01            ,-0.64,10.0,other,1
4877,Dyňa.čer.vcelku     ,0.8894645941278064,20.0,fruits-veg/vegetable,1
4878,Kukurica lahôd.ks   ,0.79,10.0,basic/canned-fruits-vegetable,1
4879,ml.Bio Tami plnot.  ,1.69,10.0,dairy/milk,1
4880,Paraguayo ukladané  ,1.9970414201183435,20.0,fruits-veg/fruit,1
4881,GP MIX Párkov 450g  ,4.79,20.0,meat/meat-products,1
4882,GP mini párky so s  ,2.79,20.0,meat/meat-products,1
4883,BRAVČOVÁ PANENKA    ,7.485436893203883,10.0,meat/meat,1
4884,happyday jahoda1L   ,1.69,20.0,home/laundry,1
4885,Kurac.stehná dolné  ,4.892395982783357,10.0,meat/meat,1
4886,KUR.STEHNÁ HORNÉ    ,3.9907192575406034,10.0,meat/meat,1
4887, ZĽAVA PRE ČLENA        0.01            ,-0.86,10.0,other,1
4888,DV JAB-BROSK.190g   ,0.75,20.0,basic/canned-fruits-vegetable,1
4889,D.VÝŽIVA JA+BR.190  ,0.83,20.0,baby/food,1
4890,Prem.rez.šir.250g   ,1.29,20.0,health/vitamins-ointments,1
4891,Billa kuk.212ml     ,0.79,20.0,home/maintenence,1
4892,CVpas.parad.500g    ,0.99,20.0,health/vitamins-ointments,1
4893,Mozzarella 125g     ,0.89,20.0,dairy/cheese,1
4894,Cukr.Jojo Medv.80g  ,1.09,20.0,snacks/sweet,1
4895,jojo cuk.pap.80g    ,1.09,20.0,snacks/sweet,1
4896,CROIS.VIŠ.-VAN.80g  ,0.69,20.0,pastry/sweet,1
4897,Billa tost. šunka   ,1.39,20.0,meat/meat-products,1
4898,Billa vidiecka šun  ,1.39,20.0,meat/meat-products,1
4899,CessiKolienka400g   ,0.75,20.0,basic/pasta,1
4900,Milk.s.jog.b.150g   ,0.69,10.0,dairy/joghurts,1
4901,CROIS.KAKA-VAN.80g  ,0.69,20.0,pastry/sweet,1
4902,CV bob.list5g       ,0.29,20.0,drinks/beer,1
4903,Clever majoran 8g   ,0.29,20.0,drinks/alcohol,1
4904,CL.POLOT.TV.250g    ,1.09,20.0,health/vitamins-ointments,1
4905,KEČUP SLAD.300g     ,1.99,20.0,basic/sauces,1
4906, ZĽAVA PRE ČLENA                        ,-1.6,10.0,other,1
4907,Rajo Mňam jah.145g  ,0.65,10.0,dairy/joghurts,1
4908,Billa vajcia M/10   ,1.85,20.0,dairy/eggs,1
4909,Marhule 500g        ,1.29,20.0,snacks/sweet,1
4910,V.I.P. PREM. ŠUNKA  ,9.911504424778762,20.0,home/cleaning,1
4911,Polom.Ob.Mila 50g   ,0.59,20.0,snacks/sweet,1
4912,PODR.ŠPAGETY 500g   ,1.99,20.0,health/medical-supplies,1
4913,Lays syr ch.130g    ,1.69,20.0,dairy/cheese,1
4914,Tom.horč.plno.350g  ,0.93,20.0,basic/sauces,1
4915,Lays solené 130g    ,1.69,20.0,snacks/salty,1
4916,Vitana kura 25g     ,0.99,20.0,basic/spices,1
4917,Hrozno biele 500g   ,1.69,20.0,fruits-veg/fruit,1
4918,253192 Pam wipes 48ks Harm,2.99,20.0,baby/supplies-hygiene,194
4919,247227 Q Home hubka 2ks,1.29,20.0,drinks/non-alcoholic,194
4920,265197 Vileda Actifib.Soft,1.99,20.0,snacks/sweet,194
4921,251987 Palette Root R.hnedý,5.99,20.0,drinks/alcohol,194
4922,254127 BELLA Bio 10ks norm.,1.39,20.0,dairy/joghurts,194
4923,139028 Tento Cool Aqua 8ks,3.89,20.0,home/maintenence,194
4924,"Double Pina Colada/Double Cross Juice 0,4l",4.6,20.0,frozen/sweet,96
4925,"Fritz cola 0,33l",3.3,10.0,drinks/wine,96
4926,"Pfanner pp.0,2l",3.0,10.0,drinks/juice,96
4927,"BEAT TO JUICE  0,4l",4.2,20.0,snacks/salty,96
4928,"Mango Bay milkshake pale ale 0,4l",5.1,20.0,dairy/joghurts,96
4929,Leberko min. 170g,7.0,10.0,home/accessories,96
4930,"Leberko -JALAP pp,",7.0,10.0,fruits-veg/vegetable,96
4931,Podložka pod koláč s uškom - 10 cm   25ks - zlatá,5.53,20.0,basic/spices,5
4932,"Peračník 1 zip. prázd. - etue, malý,  Free Life , mix farieb",7.92,20.0,home/maintenence,5
4933,Cif kúpeľňa sprej 750ml                 ,3.95,20.0,home/cleaning,16
4934,IROHA text.pl.maska 1ks                 ,2.95,20.0,drugstore/beauty,16
4935,Denkmit čist.prostr.na sklo             ,1.25,20.0,home/cleaning,16
4936,Dontodent z.pasta Clear 20m             ,0.65,20.0,dairy/cheese,16
4937,Garnier skin maska 28g                  ,2.55,20.0,drugstore/beauty,16
4938,Curaprox ZK CS 5460B ul.s               ,5.45,20.0,drugstore/dental,16
4939,Garnier SN gél.vankúšiky 1k             ,2.55,20.0,drugstore/beauty,16
4940,Dermacol BB krém                        ,8.95,20.0,drugstore/beauty,16
4941,Beauty (kampaň),17.99,20.0,free-time/books-news-magazines,195
4942,Vlasové doplnky,4.99,20.0,drugstore/beauty,195
4943,EVO Diesel,1.5450422593279738,20.0,auto/fuel,4
4944,EVO Diesel,-0.0101010101010101,20.0,auto/fuel,4
4945,"Birell Svetlý 0,5 l",2.8,10.0,drinks/beer,197
4946,Crepes Suzette 300 g,10.99,10.0,snacks/sweet,197
4947,Hovädzí burger 250 g,15.89,10.0,basic/instant,197
4948,Husacie stehno 1 ks 350 g,16.99,10.0,meat/meat,197
4949,"Kofola Original 0,3 l",1.69,10.0,drinks/non-alcoholic,197
4950,"Pilsner Urquell 0,3 l",2.49,20.0,drinks/beer,197
4951,"Rauch jablko 100 % 0,2 l",2.69,10.0,drinks/juice,197
4952,Tatárska omáčka 1 porcia,0.66,10.0,basic/sauces,197
4953,Vyprážané hranolky 200 g,2.69,10.0,frozen/instant,197
4954,Vyprážaný syr 150 g,10.59,10.0,frozen/instant,197
4955,2D Dospely,10.8,20.0,home/office,46
4956,2D Dieta,8.8,20.0,home/plants-garden,46
4957,2-Hodiny,14.0,20.0,free-time/books-news-magazines,198
4958,Dospelý,5.0,20.0,home/office,198
4959,s.Oliver w edt 30ml                     ,18.95,20.0,drinks/wine,16
4960,"ebelin pilník na nechty,1ks             ",1.95,20.0,drinks/beer,16
4961,"ebelin mini-pinzety sada, 3             ",2.95,20.0,basic/canned-fruits-vegetable,16
4962,"ebelin odlakovač na nech.,7             ",2.25,20.0,drugstore/beauty,16
4963,"detská obuv, vychádzková, s priamo tvaro",19.99,20.0,free-time/toys,199
4964,"detská obuv, vychádzková, s p",-6.0,20.0,home/accessories,199
4965,"dámska obuv, vychádzková, lepená, textil",29.99,20.0,home/accessories,199
4966,"dámska obuv, vychádzková, lep",-9.0,20.0,pastry/basic,199
4967,Pápežský chlieb 700g,4.0,10.0,pastry/basic,200
4968,Mrkvový koláč 150g,3.6,20.0,pastry/sweet,200
4969,KURACIE REZNE,8.20580474934037,10.0,meat/meat,20
4970,Muka,1.2,20.0,basic/sugar-flour-rice,20
4971,CESTOVUNY 500 G,1.2,20.0,home/plants-garden,20
4972,dmBio thajská kari om. 325m             ,2.45,20.0,basic/sauces,16
4973,Balea dezinfek.gél na ruky5             ,1.25,20.0,drugstore/hygiene,16
4974,S&S hyg.vreckovky 42x 10 ks             ,3.95,20.0,home/maintenence,16
4975,"                                        
1979777 Změň svůj dech a začnou se dít v",16.49,10.0,frozen/fruit-vegetable,134
4976,"                                        
1982291 Až sa usadí prach               ",16.9,10.0,home/laundry,134
4977,Pagáč so syrom      ,0.49,20.0,pastry/salty,3
4978,Zľava Lidl Plus     ,-0.54,20.0,home/plants-garden,3
4979,Makový slimák       ,0.69,20.0,pastry/sweet,3
4980,Zľava Lidl Plus     ,-0.48,20.0,home/plants-garden,3
4981,Jablková šťava      ,0.44,10.0,drinks/juice,3
