category,product_id,quantity
home/maintenence,4332,1.0
home/cleaning,4332,1.0
dairy/cheese,4333,1.0
frozen/instant,4333,1.0
drinks/alcohol,4333,1.0
dairy/cheese,4333,1.0
frozen/instant,4333,1.0
drinks/alcohol,4333,1.0
basic/sauces,4334,1.0
drinks/alcohol,4334,1.0
meat/meat-products,4334,1.0
basic/sauces,4334,1.0
meat/meat-products,4334,1.0
drinks/alcohol,4334,1.0
meat/deli,4335,1.0
basic/sauces,4335,1.0
meat/fish,4335,1.0
dairy/joghurts,4336,3.0
dairy/lact-free,4336,3.0
basic/canned-fruits-vegetable,4336,3.0
dairy/joghurts,4336,3.0
dairy/lact-free,4336,3.0
basic/canned-fruits-vegetable,4336,3.0
dairy/joghurts,4336,3.0
dairy/lact-free,4336,3.0
basic/canned-fruits-vegetable,4336,3.0
dairy/milk,4337,2.0
drinks/mineral-water,4337,2.0
drugstore/dental,4337,2.0
meat/meat-products,4338,3.0
basic/spread,4338,3.0
meat/meat,4338,3.0
meat/meat-products,4338,3.0
basic/spread,4338,3.0
meat/meat,4338,3.0
meat/meat-products,4339,1.228
basic/spread,4339,1.228
meat/smoked,4339,1.228
meat/meat-products,4339,1.228
basic/spread,4339,1.228
meat/smoked,4339,1.228
snacks/sweet,4340,1.0
health/lady,4340,1.0
health/sex,4340,1.0
baby/food,4341,1.242
basic/tea-coffee-soups,4341,1.242
snacks/sweet,4341,1.242
baby/food,4341,1.242
basic/tea-coffee-soups,4341,1.242
snacks/sweet,4341,1.242
baby/food,4342,0.844
home/maintenence,4342,0.844
home/cleaning,4342,0.844
baby/food,4342,0.844
home/maintenence,4342,0.844
home/office,4342,0.844
meat/smoked,4343,1.0
meat/meat-products,4343,1.0
dairy/cream,4343,1.0
fruits-veg/vegetable,4344,1.0
dairy/cheese,4344,1.0
snacks/salty,4344,1.0
basic/instant,4345,1.35
fruits-veg/vegetable,4345,1.35
snacks/salty,4345,1.35
basic/spices,4346,1.0
basic/instant,4346,1.0
home/laundry,4346,1.0
snacks/sweet,4347,1.0
pastry/sweet,4347,1.0
basic/tea-coffee-soups,4347,1.0
snacks/sweet,4348,15.0
pastry/sweet,4348,15.0
dairy/milk,4348,15.0
fruits-veg/vegetable,4349,1.0
meat/deli,4349,1.0
dairy/cheese,4349,1.0
fruits-veg/fruit,4350,1.0
fruits-veg/vegetable,4350,1.0
basic/oil-acid-grease,4350,1.0
fruits-veg/fruit,4351,1.0
free-time/books-news-magazines,4351,1.0
meat/meat-products,4351,1.0
fruits-veg/vegetable,4352,1.0
basic/spices,4352,1.0
pastry/basic,4352,1.0
fruits-veg/vegetable,4353,1.0
fruits-veg/fruit,4353,1.0
basic/canned-fruits-vegetable,4353,1.0
fruits-veg/fruit,4354,1.0
drinks/mineral-water,4354,1.0
fruits-veg/vegetable,4354,1.0
drinks/non-alcoholic,4355,1.0
drinks/mineral-water,4355,1.0
dairy/milk,4355,1.0
basic/jams-marmelade-honey,4356,1.0
basic/oil-acid-grease,4356,1.0
auto/care,4356,1.0
fruits-veg/vegetable,4357,1.0
dairy/cheese,4357,1.0
basic/tea-coffee-soups,4357,1.0
drinks/beer,4358,1.0
pastry/sweet,4358,1.0
basic/sauces,4358,1.0
home/accessories,4359,1.0
home/maintenence,4359,1.0
meat/fish,4359,1.0
basic/spread,4360,1.0
meat/meat-products,4360,1.0
snacks/sweet,4360,1.0
fruits-veg/fruit,4361,1.0
free-time/books-news-magazines,4361,1.0
meat/meat-products,4361,1.0
drinks/beer,4362,1.0
snacks/sweet,4362,1.0
basic/sauces,4362,1.0
fruits-veg/vegetable,4363,10.0
basic/spices,4363,10.0
dairy/cheese,4363,10.0
fruits-veg/fruit,4364,1.0
meat/meat-products,4364,1.0
meat/smoked,4364,1.0
dairy/cheese,4365,2.0
dairy/joghurts,4365,2.0
fruits-veg/vegetable,4365,2.0
dairy/cheese,4365,2.0
dairy/joghurts,4365,2.0
fruits-veg/vegetable,4365,2.0
pastry/sweet,4366,4.0
snacks/sweet,4366,4.0
dairy/joghurts,4366,4.0
pastry/sweet,4366,4.0
snacks/sweet,4366,4.0
meat/meat,4366,4.0
pastry/sweet,4367,4.0
snacks/sweet,4367,4.0
dairy/joghurts,4367,4.0
health/vitamins-ointments,4368,1.0
snacks/sweet,4368,1.0
drugstore/dental,4368,1.0
drinks/mineral-water,4369,1.0
health/medical-supplies,4369,1.0
health/vitamins-ointments,4369,1.0
basic/tea-coffee-soups,4370,1.0
drinks/alcohol,4370,1.0
home/maintenence,4370,1.0
meat/meat,4371,1.0
meat/fish,4371,1.0
dairy/cheese,4371,1.0
basic/instant,4372,1.0
fruits-veg/fruit,4372,1.0
fruits-veg/dried-nuts,4372,1.0
basic/instant,4372,1.0
fruits-veg/dried-nuts,4372,1.0
fruits-veg/fruit,4372,1.0
auto/fuel,4373,1.0
other,4373,1.0
drinks/alcohol,4373,1.0
basic/sugar-flour-rice,4374,1.0
fruits-veg/vegetable,4374,1.0
pastry/salty,4374,1.0
snacks/sweet,4375,2.0
basic/sugar-flour-rice,4375,2.0
fruits-veg/vegetable,4375,2.0
snacks/sweet,4376,1.0
dairy/joghurts,4376,1.0
pastry/sweet,4376,1.0
dairy/cheese,4377,1.0
dairy/joghurts,4377,1.0
drinks/wine,4377,1.0
pastry/basic,4378,2.0
pastry/salty,4378,2.0
basic/sugar-flour-rice,4378,2.0
dairy/joghurts,4379,1.0
snacks/sweet,4379,1.0
basic/tea-coffee-soups,4379,1.0
snacks/sweet,4380,2.0
dairy/joghurts,4380,2.0
health/vitamins-ointments,4380,2.0
home/office,4381,2.0
home/accessories,4381,2.0
basic/baking,4381,2.0
basic/sugar-flour-rice,4382,4.0
fruits-veg/vegetable,4382,4.0
dairy/eggs,4382,4.0
dairy/cheese,4383,2.0
free-time/books-news-magazines,4383,2.0
fruits-veg/fruit,4383,2.0
basic/sugar-flour-rice,4384,2.0
health/vitamins-ointments,4384,2.0
health/medical-supplies,4384,2.0
pastry/sweet,4385,1.0
meat/fish,4385,1.0
home/office,4385,1.0
basic/baking,4386,1.0
dairy/joghurts,4386,1.0
home/laundry,4386,1.0
snacks/sweet,4387,3.0
snacks/salty,4387,3.0
frozen/sweet,4387,3.0
home/decorations,4388,5.0
health/vitamins-ointments,4388,5.0
home/maintenence,4388,5.0
snacks/sweet,4389,1.0
fruits-veg/dried-nuts,4389,1.0
basic/tea-coffee-soups,4389,1.0
health/vitamins-ointments,4390,8.0
home/accessories,4390,8.0
home/decorations,4390,8.0
basic/pasta,4391,2.0
pets,4391,2.0
home/accessories,4391,2.0
drugstore/dental,4392,2.0
home/maintenence,4392,2.0
drugstore/beauty,4392,2.0
drugstore/dental,4392,2.0
home/maintenence,4392,2.0
health/vitamins-ointments,4392,2.0
pastry/sweet,4393,1.0
basic/tea-coffee-soups,4393,1.0
baby/food,4393,1.0
baby/food,4394,1.0
baby/fake-food,4394,1.0
dairy/joghurts,4394,1.0
home/plants-garden,4395,1.0
drugstore/beauty,4395,1.0
frozen/fruit-vegetable,4395,1.0
pastry/sweet,4396,1.0
drugstore/beauty,4396,1.0
dairy/joghurts,4396,1.0
fruits-veg/vegetable,4397,1.0
frozen/fruit-vegetable,4397,1.0
basic/spices,4397,1.0
fruits-veg/vegetable,4398,1.0
home/maintenence,4398,1.0
fruits-veg/fruit,4398,1.0
fruits-veg/vegetable,4398,1.0
fruits-veg/fruit,4398,1.0
basic/sugar-flour-rice,4398,1.0
fruits-veg/vegetable,4399,1.0
basic/tea-coffee-soups,4399,1.0
drinks/mineral-water,4399,1.0
pastry/basic,4400,1.0
meat/meat-products,4400,1.0
basic/instant,4400,1.0
dairy/joghurts,4401,1.0
drinks/juice,4401,1.0
home/laundry,4401,1.0
home/plants-garden,4402,1.0
drinks/mineral-water,4402,1.0
free-time/books-news-magazines,4402,1.0
home/plants-garden,4403,2.0
fruits-veg/vegetable,4403,2.0
home/maintenence,4403,2.0
drinks/non-alcoholic,4404,1.0
home/maintenence,4404,1.0
drinks/juice,4404,1.0
fruits-veg/vegetable,4405,3.0
home/accessories,4405,3.0
pastry/sweet,4405,3.0
fruits-veg/vegetable,4406,1.0
drinks/alcohol,4406,1.0
basic/tea-coffee-soups,4406,1.0
fruits-veg/fruit,4407,1.0
meat/meat-products,4407,1.0
drinks/alcohol,4407,1.0
fruits-veg/vegetable,4408,2.0
basic/baking,4408,2.0
home/accessories,4408,2.0
fruits-veg/fruit,4409,2.0
drinks/alcohol,4409,2.0
drinks/mineral-water,4409,2.0
fruits-veg/fruit,4410,1.0
free-time/books-news-magazines,4410,1.0
snacks/salty,4410,1.0
meat/deli,4411,1.0
fruits-veg/vegetable,4411,1.0
meat/meat-products,4411,1.0
fruits-veg/vegetable,4412,1.0
dairy/cheese,4412,1.0
drinks/alcohol,4412,1.0
baby/food,4413,1.0
basic/jams-marmelade-honey,4413,1.0
fashion/clothes,4413,1.0
basic/sauces,4414,1.0
dairy/lact-free,4414,1.0
dairy/milk,4414,1.0
dairy/cheese,4415,1.0
snacks/sweet,4415,1.0
free-time/books-news-magazines,4415,1.0
dairy/cheese,4416,1.0
meat/fish,4416,1.0
pastry/sweet,4416,1.0
meat/fish,4417,1.0
baby/supplies-hygiene,4417,1.0
pastry/sweet,4417,1.0
fruits-veg/vegetable,4418,1.0
dairy/cheese,4418,1.0
snacks/salty,4418,1.0
home/office,4419,1.0
basic/pasta,4419,1.0
home/laundry,4419,1.0
meat/meat,4420,1.0
pastry/sweet,4420,1.0
home/accessories,4420,1.0
dairy/cream,4421,39.77
dairy/joghurts,4421,39.77
basic/spread,4421,39.77
home/office,4422,27.88
home/cleaning,4422,27.88
basic/jams-marmelade-honey,4422,27.88
dairy/cheese,4425,1.0
drinks/alcohol,4425,1.0
basic/tea-coffee-soups,4425,1.0
dairy/joghurts,4426,1.0
frozen/fruit-vegetable,4426,1.0
dairy/lact-free,4426,1.0
fruits-veg/fruit,4427,3.0
fruits-veg/vegetable,4427,3.0
dairy/joghurts,4427,3.0
dairy/cream,4428,1.0
basic/spread,4428,1.0
basic/baking,4428,1.0
dairy/milk,4429,1.0
health/vitamins-ointments,4429,1.0
drugstore/dental,4429,1.0
meat/meat-products,4430,1.0
dairy/cheese,4430,1.0
meat/smoked,4430,1.0
dairy/eggs,4431,0.804
home/accessories,4431,0.804
free-time/news-magazines,4431,0.804
snacks/salty,4432,0.892
meat/smoked,4432,0.892
frozen/fruit-vegetable,4432,0.892
fruits-veg/vegetable,4433,1.0
dairy/cheese,4433,1.0
dairy/milk,4433,1.0
free-time/books-news-magazines,4434,1.0
basic/canned-fish,4434,1.0
home/office,4434,1.0
free-time/books-news-magazines,4435,1.0
basic/canned-fish,4435,1.0
dairy/eggs,4435,1.0
home/office,4436,1.0
basic/instant,4436,1.0
health/medical-supplies,4436,1.0
drugstore/beauty,4437,2.0
drugstore/hygiene,4437,2.0
drinks/non-alcoholic,4437,2.0
drugstore/hygiene,4438,2.0
home/maintenence,4438,2.0
home/laundry,4438,2.0
dairy/cheese,4439,1.0
basic/soy-products,4439,1.0
free-time/toys,4439,1.0
drugstore/hygiene,4440,1.0
baby/supplies-hygiene,4440,1.0
basic/pasta,4440,1.0
free-time/other,4441,0.518
other,4441,0.518
drugstore/beauty,4441,0.518
pets,4442,1.0
free-time/books-news-magazines,4442,1.0
home/accessories,4442,1.0
meat/meat-products,4443,1.0
basic/tea-coffee-soups,4443,1.0
dairy/cheese,4443,1.0
snacks/sweet,4444,10.0
pastry/sweet,4444,10.0
home/accessories,4444,10.0
meat/meat-products,4445,1.0
meat/smoked,4445,1.0
basic/spread,4445,1.0
drinks/beer,4446,2.0
home/decorations,4446,2.0
auto/care,4446,2.0
drinks/beer,4446,2.0
home/decorations,4446,2.0
auto/care,4446,2.0
dairy/joghurts,4447,1.0
basic/canned-fruits-vegetable,4447,1.0
eating,4447,1.0
dairy/joghurts,4447,1.0
basic/instant,4447,1.0
basic/canned-fruits-vegetable,4447,1.0
dairy/joghurts,4447,1.0
basic/canned-fruits-vegetable,4447,1.0
fruits-veg/dried-nuts,4447,1.0
fashion/clothes,4448,0.5
home/office,4448,0.5
free-time/other,4448,0.5
home/maintenence,4449,1.0
home/cleaning,4449,1.0
frozen/instant,4449,1.0
home/maintenence,4449,1.0
home/cleaning,4449,1.0
health/medical-supplies,4449,1.0
home/maintenence,4450,1.0
frozen/sweet,4450,1.0
health/vitamins-ointments,4450,1.0
dairy/cheese,4451,1.0
drinks/alcohol,4451,1.0
fruits-veg/vegetable,4451,1.0
drinks/non-alcoholic,4452,3.0
home/maintenence,4452,3.0
drinks/alcohol,4452,3.0
home/office,4453,1.0
eating,4453,1.0
fruits-veg/vegetable,4453,1.0
home/office,4454,1.0
home/maintenence,4454,1.0
basic/pasta,4454,1.0
fruits-veg/vegetable,4455,2.0
meat/deli,4455,2.0
health/vitamins-ointments,4455,2.0
meat/meat,4456,1.645
home/accessories,4456,1.645
dairy/milk,4456,1.645
fruits-veg/vegetable,4457,3.0
snacks/sweet,4457,3.0
dairy/cheese,4457,3.0
fruits-veg/vegetable,4458,3.0
basic/tea-coffee-soups,4458,3.0
snacks/salty,4458,3.0
pastry/other,4459,3.0
pastry/sweet,4459,3.0
home/office,4459,3.0
home/maintenence,4460,2.0
health/medical-supplies,4460,2.0
health/vitamins-ointments,4460,2.0
fruits-veg/fruit,4461,1.0
basic/tea-coffee-soups,4461,1.0
drinks/alcohol,4461,1.0
meat/meat-products,4462,2.0
meat/smoked,4462,2.0
pastry/basic,4462,2.0
meat/smoked,4463,1.0
meat/meat-products,4463,1.0
hazard,4463,1.0
dairy/joghurts,4464,1.0
dairy/lact-free,4464,1.0
health/vitamins-ointments,4464,1.0
meat/meat-products,4465,1.0
free-time/books-news-magazines,4465,1.0
pastry/sweet,4465,1.0
meat/fish,4466,1.0
eating,4466,1.0
health/vitamins-ointments,4466,1.0
meat/fish,4467,1.288
eating,4467,1.288
health/vitamins-ointments,4467,1.288
dairy/cheese,4468,2.0
dairy/joghurts,4468,2.0
home/cleaning,4468,2.0
dairy/cheese,4469,0.21
frozen/instant,4469,0.21
dairy/joghurts,4469,0.21
basic/flavoring,4470,2.0
basic/canned-fish,4470,2.0
basic/pasta,4470,2.0
meat/smoked,4471,2.0
meat/meat-products,4471,2.0
pastry/salty,4471,2.0
basic/pasta,4472,1.0
home/plants-garden,4472,1.0
home/office,4472,1.0
home/office,4473,1.0
home/maintenence,4473,1.0
home/plants-garden,4473,1.0
basic/morning,4474,1.0
basic/wheat-legumes,4474,1.0
snacks/sweet,4474,1.0
fruits-veg/vegetable,4475,1.0
drinks/alcohol,4475,1.0
basic/canned-fruits-vegetable,4475,1.0
fruits-veg/fruit,4476,1.0
meat/meat-products,4476,1.0
drinks/alcohol,4476,1.0
basic/canned-fruits-vegetable,4477,1.0
dairy/joghurts,4477,1.0
drinks/beer,4477,1.0
home/plants-garden,4478,2.0
home/maintenence,4478,2.0
basic/canned-fruits-vegetable,4478,2.0
basic/canned-fruits-vegetable,4479,1.0
fruits-veg/vegetable,4479,1.0
basic/flavoring,4479,1.0
fruits-veg/fruit,4480,5.0
home/office,4480,5.0
home/maintenence,4480,5.0
drugstore/hygiene,4481,5.0
drugstore/beauty,4481,5.0
home/maintenence,4481,5.0
home/maintenence,4482,2.0
drugstore/hygiene,4482,2.0
basic/sauces,4482,2.0
fruits-veg/vegetable,4483,1.0
drinks/beer,4483,1.0
basic/sugar-flour-rice,4483,1.0
other,4484,1.0
drinks/beer,4484,1.0
basic/baking,4484,1.0
fruits-veg/vegetable,4485,1.0
dairy/joghurts,4485,1.0
dairy/cheese,4485,1.0
basic/sugar-flour-rice,4486,1.0
pastry/salty,4486,1.0
dairy/eggs,4486,1.0
basic/sugar-flour-rice,4486,1.0
pastry/salty,4486,1.0
home/plants-garden,4486,1.0
fruits-veg/vegetable,4487,1.0
dairy/cheese,4487,1.0
meat/deli,4487,1.0
fruits-veg/fruit,4488,1.0
drinks/alcohol,4488,1.0
fruits-veg/vegetable,4488,1.0
basic/pasta,4489,1.0
home/office,4489,1.0
dairy/lact-free,4489,1.0
basic/pasta,4489,1.0
home/office,4489,1.0
home/laundry,4489,1.0
fruits-veg/fruit,4490,2.0
meat/meat-products,4490,2.0
drinks/alcohol,4490,2.0
pastry/sweet,4491,2.0
snacks/salty,4491,2.0
pastry/other,4491,2.0
dairy/milk,4492,6.0
health/vitamins-ointments,4492,6.0
home/decorations,4492,6.0
dairy/milk,4492,6.0
health/vitamins-ointments,4492,6.0
fruits-veg/vegetable,4492,6.0
pastry/sweet,4493,2.0
snacks/sweet,4493,2.0
dairy/joghurts,4493,2.0
dairy/joghurts,4494,2.0
dairy/lact-free,4494,2.0
drinks/wine,4494,2.0
fruits-veg/vegetable,4495,2.0
dairy/cheese,4495,2.0
drinks/beer,4495,2.0
meat/meat,4496,3.0
pastry/basic,4496,3.0
basic/instant,4496,3.0
meat/meat,4497,2.0
basic/oil-acid-grease,4497,2.0
home/office,4497,2.0
baby/food,4498,2.0
basic/morning,4498,2.0
health/vitamins-ointments,4498,2.0
meat/smoked,4499,2.0
dairy/cheese,4499,2.0
meat/fish,4499,2.0
dairy/lact-free,4505,2.0
fruits-veg/fruit,4505,2.0
meat/meat-products,4505,2.0
dairy/cheese,4506,2.0
dairy/joghurts,4506,2.0
drinks/wine,4506,2.0
dairy/cheese,4506,2.0
dairy/joghurts,4506,2.0
drinks/wine,4506,2.0
meat/meat-products,4507,1.0
pastry/basic,4507,1.0
basic/spread,4507,1.0
snacks/sweet,4508,1.0
pastry/sweet,4508,1.0
drugstore/hygiene,4508,1.0
dairy/cheese,4509,8.0
dairy/joghurts,4509,8.0
basic/baking,4509,8.0
snacks/sweet,4510,1.0
health/vitamins-ointments,4510,1.0
baby/supplies-hygiene,4510,1.0
dairy/eggs,4511,1.0
home/accessories,4511,1.0
basic/sugar-flour-rice,4511,1.0
dairy/joghurts,4512,4.0
pastry/salty,4512,4.0
dairy/lact-free,4512,4.0
dairy/cream,4513,2.0
dairy/joghurts,4513,2.0
basic/baking,4513,2.0
dairy/cream,4513,2.0
basic/spread,4513,2.0
dairy/joghurts,4513,2.0
other,4514,1.0
drinks/beer,4514,1.0
drinks/juice,4514,1.0
dairy/milk,4515,1.0
health/medical-supplies,4515,1.0
drugstore/beauty,4515,1.0
basic/jams-marmelade-honey,4516,1.0
basic/spices,4516,1.0
meat/meat,4516,1.0
basic/canned-fruits-vegetable,4517,1.0
home/cleaning,4517,1.0
home/maintenence,4517,1.0
drugstore/beauty,4518,1.0
free-time/books-news-magazines,4518,1.0
pastry/sweet,4518,1.0
meat/meat,4519,1.0
dairy/lact-free,4519,1.0
dairy/cheese,4519,1.0
drugstore/beauty,4520,1.0
free-time/books-news-magazines,4520,1.0
pastry/sweet,4520,1.0
drugstore/beauty,4521,1.0
snacks/sweet,4521,1.0
drinks/non-alcoholic,4521,1.0
basic/tea-coffee-soups,4522,1.0
home/maintenence,4522,1.0
snacks/sweet,4522,1.0
drinks/non-alcoholic,4523,1.0
health/vitamins-ointments,4523,1.0
health/medical-supplies,4523,1.0
basic/tea-coffee-soups,4524,1.0
home/maintenence,4524,1.0
snacks/sweet,4524,1.0
drinks/non-alcoholic,4525,1.0
health/vitamins-ointments,4525,1.0
drinks/mineral-water,4525,1.0
basic/tea-coffee-soups,4526,1.0
snacks/sweet,4526,1.0
pastry/sweet,4526,1.0
meat/meat,4527,1.0
basic/spread,4527,1.0
basic/jams-marmelade-honey,4527,1.0
meat/meat,4528,1.0
basic/spread,4528,1.0
basic/jams-marmelade-honey,4528,1.0
snacks/sweet,4529,1.0
dairy/joghurts,4529,1.0
pastry/sweet,4529,1.0
pastry/sweet,4530,28.74
snacks/sweet,4530,28.74
dairy/joghurts,4530,28.74
pastry/sweet,4531,10.0
fruits-veg/vegetable,4531,10.0
basic/baking,4531,10.0
home/plants-garden,4532,0.656
drugstore/beauty,4532,0.656
frozen/fruit-vegetable,4532,0.656
fruits-veg/vegetable,4533,1.0
dairy/cheese,4533,1.0
drinks/beer,4533,1.0
snacks/sweet,4534,1.0
home/accessories,4534,1.0
home/maintenence,4534,1.0
snacks/salty,4535,1.612
drinks/juice,4535,1.612
basic/sauces,4535,1.612
drinks/alcohol,4536,3.0
dairy/milk,4536,3.0
drinks/wine,4536,3.0
fruits-veg/fruit,4537,1.0
dairy/joghurts,4537,1.0
fruits-veg/vegetable,4537,1.0
fruits-veg/vegetable,4538,2.0
basic/canned-fruits-vegetable,4538,2.0
fruits-veg/fruit,4538,2.0
basic/canned-fruits-vegetable,4539,1.0
basic/pasta,4539,1.0
fruits-veg/fruit,4539,1.0
snacks/salty,4540,1.0
baby/supplies-hygiene,4540,1.0
drugstore/hygiene,4540,1.0
meat/meat-products,4541,1.0
home/plants-garden,4541,1.0
basic/spread,4541,1.0
drinks/alcohol,4542,1.0
fruits-veg/vegetable,4542,1.0
fruits-veg/fruit,4542,1.0
basic/spices,4543,2.0
meat/meat,4543,2.0
basic/spread,4543,2.0
fruits-veg/vegetable,4544,1.0
dairy/cheese,4544,1.0
basic/spices,4544,1.0
fruits-veg/vegetable,4545,1.0
home/accessories,4545,1.0
dairy/cheese,4545,1.0
pastry/salty,4546,1.0
pastry/sweet,4546,1.0
meat/meat-products,4546,1.0
drugstore/beauty,4547,1.0
pastry/basic,4547,1.0
fruits-veg/fruit,4547,1.0
dairy/joghurts,4548,2.0
drinks/alcohol,4548,2.0
dairy/cheese,4548,2.0
dairy/joghurts,4549,1.0
drinks/alcohol,4549,1.0
dairy/cheese,4549,1.0
home/maintenence,4550,1.0
home/office,4550,1.0
home/decorations,4550,1.0
home/maintenence,4551,1.0
health/vitamins-ointments,4551,1.0
home/decorations,4551,1.0
pastry/salty,4552,2.0
dairy/cheese,4552,2.0
free-time/books-news-magazines,4552,2.0
home/plants-garden,4553,1.0
drugstore/beauty,4553,1.0
frozen/fruit-vegetable,4553,1.0
basic/oil-acid-grease,4554,1.0
basic/sauces,4554,1.0
drinks/alcohol,4554,1.0
dairy/eggs,4555,2.0
home/accessories,4555,2.0
pastry/salty,4555,2.0
basic/spices,4556,1.146
basic/spread,4556,1.146
dairy/cheese,4556,1.146
free-time/books-news-magazines,4557,0.538
baby/fake-food,4557,0.538
home/office,4557,0.538
free-time/books-news-magazines,4557,0.538
drugstore/hygiene,4557,0.538
baby/supplies-hygiene,4557,0.538
pastry/other,4558,1.0
basic/instant,4558,1.0
frozen/instant,4558,1.0
fruits-veg/vegetable,4559,2.0
drinks/alcohol,4559,2.0
fruits-veg/fruit,4559,2.0
drugstore/hygiene,4560,1.0
home/maintenence,4560,1.0
drugstore/beauty,4560,1.0
pastry/sweet,4561,0.61
fruits-veg/fruit,4561,0.61
home/maintenence,4561,0.61
basic/canned-fruits-vegetable,4562,1.0
home/maintenence,4562,1.0
fruits-veg/fruit,4562,1.0
health/vitamins-ointments,4563,1.0
drinks/non-alcoholic,4563,1.0
dairy/milk,4563,1.0
snacks/sweet,4564,1.0
dairy/joghurts,4564,1.0
pastry/sweet,4564,1.0
snacks/sweet,4565,1.0
basic/tea-coffee-soups,4565,1.0
pastry/sweet,4565,1.0
dairy/joghurts,4566,10.0
free-time/books-news-magazines,4566,10.0
drinks/non-alcoholic,4566,10.0
meat/meat-products,4567,1.0
basic/spread,4567,1.0
meat/smoked,4567,1.0
basic/sugar-flour-rice,4568,1.0
basic/wheat-legumes,4568,1.0
meat/meat,4568,1.0
fruits-veg/fruit,4569,4.0
home/plants-garden,4569,4.0
home/maintenence,4569,4.0
pastry/sweet,4570,1.0
dairy/cheese,4570,1.0
drugstore/beauty,4570,1.0
health/medical-supplies,4571,2.0
home/office,4571,2.0
home/accessories,4571,2.0
meat/meat-products,4572,2.0
home/plants-garden,4572,2.0
basic/tea-coffee-soups,4572,2.0
basic/wheat-legumes,4573,1.0
drinks/non-alcoholic,4573,1.0
fruits-veg/vegetable,4573,1.0
snacks/sweet,4574,1.0
pastry/sweet,4574,1.0
fruits-veg/dried-nuts,4574,1.0
snacks/sweet,4575,1.0
home/maintenence,4575,1.0
drugstore/hygiene,4575,1.0
home/office,4576,1.0
drugstore/hygiene,4576,1.0
dairy/lact-free,4576,1.0
home/decorations,4577,0.776
pastry/sweet,4577,0.776
drinks/beer,4577,0.776
home/plants-garden,4578,0.904
home/maintenence,4578,0.904
basic/baking,4578,0.904
basic/baking,4579,1.0
free-time/books-news-magazines,4579,1.0
snacks/sweet,4579,1.0
meat/meat-products,4580,1.282
basic/spread,4580,1.282
dairy/cream,4580,1.282
fruits-veg/vegetable,4581,1.0
home/plants-garden,4581,1.0
fruits-veg/fruit,4581,1.0
basic/spices,4582,1.0
meat/meat-products,4582,1.0
basic/spread,4582,1.0
snacks/sweet,4583,1.0
snacks/salty,4583,1.0
pastry/salty,4583,1.0
meat/fish,4584,2.0
meat/meat-products,4584,2.0
pastry/basic,4584,2.0
fruits-veg/vegetable,4585,3.0
basic/sugar-flour-rice,4585,3.0
dairy/joghurts,4585,3.0
fruits-veg/vegetable,4586,2.0
basic/sugar-flour-rice,4586,2.0
dairy/joghurts,4586,2.0
home/plants-garden,4587,1.0
drinks/mineral-water,4587,1.0
meat/smoked,4587,1.0
dairy/joghurts,4588,2.0
fruits-veg/vegetable,4588,2.0
basic/sugar-flour-rice,4588,2.0
fruits-veg/fruit,4589,1.0
free-time/books-news-magazines,4589,1.0
dairy/joghurts,4589,1.0
home/plants-garden,4590,1.0
home/office,4590,1.0
home/maintenence,4590,1.0
dairy/milk,4591,3.0
dairy/lact-free,4591,3.0
dairy/joghurts,4591,3.0
basic/spices,4592,1.0
drinks/beer,4592,1.0
frozen/sweet,4592,1.0
snacks/sweet,4593,0.202
dairy/milk,4593,0.202
health/vitamins-ointments,4593,0.202
basic/tea-coffee-soups,4594,2.0
pastry/sweet,4594,2.0
meat/fish,4594,2.0
dairy/joghurts,4595,2.0
dairy/lact-free,4595,2.0
pastry/salty,4595,2.0
dairy/joghurts,4596,0.732
dairy/lact-free,4596,0.732
basic/spices,4596,0.732
baby/supplies-hygiene,4597,0.514
pastry/sweet,4597,0.514
home/accessories,4597,0.514
