id,name,item_type,price,vat_rate,organization_id,org_unit_id,created_date,last_modified_date,created_by,last_modified_by,is_overridden,category_id
4985,Orbit Spearm. 10ks  ,K,0.79,20.0,3,252,2024-06-22 18:12:20,2024-06-22 18:12:20,7,system,b'\x00',2
4986,Mentos Fruit        ,K,0.85,20.0,3,252,2024-06-22 18:12:20,2024-06-22 18:12:20,7,system,b'\x00',32
4987,Cottage light       ,K,1.19,20.0,3,252,2024-06-22 18:12:20,2024-06-22 18:12:20,7,system,b'\x00',20
4988,Raffaelo            ,K,1.19,20.0,3,252,2024-06-22 18:12:20,2024-06-22 18:12:20,7,system,b'\x00',19
4989,Mamba               ,K,1.25,20.0,3,252,2024-06-22 18:12:20,2024-06-22 18:12:20,7,system,b'\x00',67
4990,Smile gummi Shakie  ,K,0.59,20.0,3,252,2024-06-22 18:12:20,2024-06-22 18:12:20,7,system,b'\x00',43
4991,Broskyne 750g       ,K,0.99,20.0,3,252,2024-06-22 18:12:20,2024-06-22 18:12:20,7,system,b'\x00',51
4992,Banány              ,K,1.5936739659367398,20.0,3,252,2024-06-22 18:12:20,2024-06-22 18:12:20,7,system,b'\x00',17
4993,"Biely jogurt 3,7%   ",K,0.77,10.0,3,252,2024-06-22 18:12:20,2024-06-22 18:12:20,7,system,b'\x00',4
4994,Detské mydlo Mia    ,K,0.49,20.0,3,252,2024-06-22 18:12:20,2024-06-22 18:12:20,7,system,b'\x00',18
4995,Domác.marhule 500g  ,K,1.69,20.0,3,252,2024-06-22 18:12:20,2024-06-22 18:12:20,7,system,b'\x00',39
4996,Croissant maslový   ,K,0.49,20.0,3,252,2024-06-22 18:12:20,2024-06-22 18:12:20,7,system,b'\x00',39
4997,Rožok pľundrový     ,K,0.74,20.0,3,252,2024-06-22 18:12:20,2024-06-22 18:12:21,7,system,b'\x00',41
4998,Tvarohový slimák    ,K,0.69,20.0,3,252,2024-06-22 18:12:20,2024-06-22 18:12:21,7,system,b'\x00',20
4999,Vafle vaječné       ,K,1.99,20.0,3,252,2024-06-22 18:12:20,2024-06-22 18:12:21,7,system,b'\x00',39
5000,Ov.kapsička-banán   ,K,0.65,20.0,3,252,2024-06-22 18:12:20,2024-06-22 18:12:21,7,system,b'\x00',50
5001,Detské mydlo Dan.   ,K,0.49,20.0,3,252,2024-06-22 18:12:20,2024-06-22 18:12:21,7,system,b'\x00',18
5002,Tyčinka hruš.banán  ,K,0.69,20.0,3,252,2024-06-22 18:12:20,2024-06-22 18:12:21,7,system,b'\x00',32
5003,Šum. tablety multi  ,K,1.09,20.0,3,252,2024-06-22 18:12:20,2024-06-22 18:12:21,7,system,b'\x00',28
5004,Tyčinka ban.jab.ar  ,K,0.69,20.0,3,252,2024-06-22 18:12:20,2024-06-22 18:12:21,7,system,b'\x00',32
5005,Ov.kapsička-jablko  ,K,0.65,20.0,3,252,2024-06-22 18:12:20,2024-06-22 18:12:21,7,system,b'\x00',50
5006,60180417            ,K,2.5,20.0,48,54,2024-06-22 18:12:51,2024-06-22 18:12:51,7,system,b'\x00',17
5007,60186512            ,K,3.0,20.0,48,54,2024-06-22 18:12:51,2024-06-22 18:12:51,7,system,b'\x00',17
5008,60655802            ,K,4.0,20.0,48,54,2024-06-22 18:12:51,2024-06-22 18:12:51,7,system,b'\x00',17
5009,60554005            ,K,2.0,20.0,48,54,2024-06-22 18:12:51,2024-06-22 18:12:51,7,system,b'\x00',17
5010,60529805            ,K,2.5,20.0,48,54,2024-06-22 18:12:51,2024-06-22 18:12:51,7,system,b'\x00',17
5011,MV Mavadry staros 10ml Rychloschnuc                                7618900918306,K,14.0,20.0,201,253,2024-06-22 18:13:03,2024-06-22 18:13:03,7,system,b'\x00',16
5012,Festival krásy,Z,-2.8,20.0,201,253,2024-06-22 18:13:03,2024-06-23 07:31:17,7,system,b'\x00',18
5013,Štrk riečny 0/22,K,27.19921875,20.0,38,43,2024-06-22 18:13:16,2024-06-22 18:13:16,7,system,b'\x00',34
5014,Jahody 2.trieda-Kartón,K,2.6,20.0,175,218,2024-06-22 18:13:50,2024-06-22 18:13:51,7,system,b'\x00',20
5015,KASTNER RUMBA PFLAUME 200g 6,K,5.5,20.0,166,206,2024-06-22 18:14:04,2024-06-22 18:14:04,7,system,b'\x00',2
5016,BERG.MARC.SLIVKA+MADEIR220g 12,K,6.99,20.0,166,206,2024-06-22 18:14:04,2024-06-22 18:14:04,7,system,b'\x00',19
5017,Radl. cit.bez cuk.  ,K,1.09,20.0,3,74,2024-06-22 18:14:41,2024-06-22 18:14:42,7,system,b'\x00',11
5018,Zľava Lidl Plus     ,Z,-3.27,20.0,3,74,2024-06-22 18:14:41,2024-06-23 07:31:17,7,system,b'\x00',49
5019,Zľava Lidl Plus     ,Z,-1.49,10.0,3,74,2024-06-22 18:14:41,2024-06-23 07:31:17,7,system,b'\x00',49
5020,Zemiaky sk. 2kg B   ,K,1.99,10.0,3,74,2024-06-22 18:14:41,2024-06-22 18:14:42,7,system,b'\x00',5
5021,Šariš pivo svetlé   ,K,0.59,20.0,3,74,2024-06-22 18:14:41,2024-06-22 18:14:42,7,system,b'\x00',11
5022,Mleté mäso mix      ,K,4.99,10.0,3,74,2024-06-22 18:14:41,2024-06-22 18:14:42,7,system,b'\x00',16
5023,Morč. mäso mleté    ,K,2.99,10.0,3,74,2024-06-22 18:14:41,2024-06-22 18:14:42,7,system,b'\x00',16
5024,Špagety 1kg         ,K,1.79,20.0,3,74,2024-06-22 18:14:42,2024-06-22 18:14:42,7,system,b'\x00',2
5025,Sriracha mayo       ,K,3.99,20.0,3,74,2024-06-22 18:14:42,2024-06-22 18:14:42,7,system,b'\x00',19
5026,Sriracha omáčka     ,K,3.99,20.0,3,74,2024-06-22 18:14:42,2024-06-22 18:14:42,7,system,b'\x00',13
5027,Sriracha sladká     ,K,3.99,20.0,3,74,2024-06-22 18:14:42,2024-06-22 18:14:42,7,system,b'\x00',32
5028,Značkové maslo      ,K,1.85,10.0,3,74,2024-06-22 18:14:42,2024-06-22 18:14:42,7,system,b'\x00',12
5029,Kečup jemný         ,K,1.49,20.0,3,74,2024-06-22 18:14:42,2024-06-22 18:14:42,7,system,b'\x00',13
5030,Sriracha extra os.  ,K,3.99,20.0,3,74,2024-06-22 18:14:42,2024-06-22 18:14:42,7,system,b'\x00',66
5031,Šunka od kosti      ,K,1.49,20.0,3,74,2024-06-22 18:14:42,2024-06-22 18:14:42,7,system,b'\x00',33
5032,Mana smot.nátierka  ,K,0.79,20.0,3,74,2024-06-22 18:14:42,2024-06-22 18:14:42,7,system,b'\x00',14
5033,Petržlen 350g       ,K,1.99,20.0,3,74,2024-06-22 18:14:42,2024-06-22 18:14:43,7,system,b'\x00',5
5034,Mozzarella strúh.   ,K,2.49,20.0,3,74,2024-06-22 18:14:42,2024-06-22 18:14:43,7,system,b'\x00',20
5035,Ov.kapsička-jablko  ,K,0.65,20.0,3,74,2024-06-22 18:14:42,2024-06-22 18:14:43,7,system,b'\x00',50
5036,Mrkva voľná         ,K,1.5880893300248138,20.0,3,74,2024-06-22 18:14:42,2024-06-22 18:14:43,7,system,b'\x00',5
5037,Grilovaná klobása   ,K,2.79,20.0,3,74,2024-06-22 18:14:42,2024-06-22 18:14:43,7,system,b'\x00',42
5038,Gril.klob so syrom  ,K,1.99,20.0,3,74,2024-06-22 18:14:42,2024-06-22 18:14:43,7,system,b'\x00',41
5039,Gril. klob. Gouda   ,K,2.49,20.0,3,74,2024-06-22 18:14:42,2024-06-22 18:14:43,7,system,b'\x00',20
5040,Par. buchty čučor.  ,K,1.99,20.0,3,74,2024-06-22 18:14:42,2024-06-22 18:14:43,7,system,b'\x00',39
5041,Vajcia voľný výbeh  ,K,2.99,20.0,3,74,2024-06-22 18:14:42,2024-06-22 18:14:43,7,system,b'\x00',24
5042,Broskyne plo. 1kg   ,K,0.79,20.0,3,74,2024-06-22 18:14:42,2024-06-22 18:14:43,7,system,b'\x00',2
5043,Par.Cherry s. 350g  ,K,1.79,10.0,3,74,2024-06-22 18:14:42,2024-06-22 18:14:43,7,system,b'\x00',5
5044,Paradajky strapco.  ,K,2.5908221797323137,10.0,3,74,2024-06-22 18:14:42,2024-06-22 18:14:43,7,system,b'\x00',5
5045,Stopkový zeler      ,K,1.49,10.0,3,74,2024-06-22 18:14:42,2024-06-22 18:14:43,7,system,b'\x00',5
5046,Bio cuketa 500g     ,K,1.49,10.0,3,74,2024-06-22 18:14:42,2024-06-22 18:14:43,7,system,b'\x00',5
5047,Chlieb pšenično-ražný 500g,K,3.2,10.0,200,251,2024-06-22 18:15:07,2024-06-22 18:15:07,7,system,b'\x00',41
5048,Moravský koláč tvaroh 120g,K,3.6,20.0,200,251,2024-06-22 18:15:07,2024-06-22 18:15:07,7,system,b'\x00',20
5049,Berrybucha cocktail,K,9.9,20.0,202,254,2024-06-23 13:12:51,2024-06-23 13:13:06,7,system,b'\x00',43
5050,Verde vida cocktail,K,9.9,20.0,202,254,2024-06-23 13:12:51,2024-06-23 13:13:06,7,system,b'\x00',12
5051,"Coca cola 0,33l",K,3.0,10.0,202,254,2024-06-23 13:12:51,2024-06-23 13:13:06,7,system,b'\x00',1
5052,"Jahoda & baza limonada 0,35l",K,4.5,10.0,202,254,2024-06-23 13:12:51,2024-06-23 13:13:06,7,system,b'\x00',4
5053,"Polievka z mladeho hrasku 0,3l",K,6.5,10.0,202,254,2024-06-23 13:12:51,2024-06-23 13:13:06,7,system,b'\x00',52
5054,Detska polievka s cestovinou,K,3.9,10.0,202,254,2024-06-23 13:12:51,2024-06-23 13:13:06,7,system,b'\x00',52
5055,Detske Menu Kuracie Nuggetky s,K,6.5,10.0,202,254,2024-06-23 13:12:51,2024-06-23 13:13:06,7,system,b'\x00',54
5056,Hovadzie licka 350g,K,19.9,10.0,202,254,2024-06-23 13:12:51,2024-06-23 13:13:06,7,system,b'\x00',16
5057,Stehno z kralika 300g,K,16.9,10.0,202,254,2024-06-23 13:12:51,2024-06-23 13:13:06,7,system,b'\x00',16
5058,Beetbliss cosmo cocktail,K,9.9,20.0,202,254,2024-06-23 13:12:51,2024-06-23 13:13:06,7,system,b'\x00',62
5059,"pánska obuv, rekreačná, s priamo tvarova",K,19.99,20.0,199,250,2024-06-24 17:48:07,2024-06-24 17:48:23,7,system,b'\x00',53
5060,"pánska obuv, rekreačná, s pri",Z,-6.0,20.0,199,250,2024-06-24 17:48:07,2024-06-25 07:32:04,7,system,b'\x00',7
5061,"pánska obuv, vychádzková, lepená, textil",K,29.99,20.0,199,250,2024-06-24 17:48:07,2024-06-24 17:48:24,7,system,b'\x00',7
5062,"pánska obuv, vychádzková, lep",Z,-9.0,20.0,199,250,2024-06-24 17:48:07,2024-06-25 07:32:04,7,system,b'\x00',7
5063,"pánska obuv, vychádzková, lepená, textil",K,19.99,20.0,199,250,2024-06-24 17:48:07,2024-06-24 17:48:24,7,system,b'\x00',7
5064,"pánska obuv, vychádzková, lep",Z,-6.0,20.0,199,250,2024-06-24 17:48:07,2024-06-25 07:32:04,7,system,b'\x00',7
5065,"pánska obuv, vysoko módna, lepená, texti",K,39.99,20.0,199,250,2024-06-24 17:48:07,2024-06-24 17:48:24,7,system,b'\x00',62
5066,"pánska obuv, vysoko módna, le",Z,-12.0,20.0,199,250,2024-06-24 17:48:07,2024-06-25 07:32:04,7,system,b'\x00',41
5067,"detská obuv, vychádzková, lepená, textil",K,19.99,20.0,199,250,2024-06-24 17:48:07,2024-06-24 17:48:24,7,system,b'\x00',67
5068,"detská obuv, vychádzková, lep",Z,-6.0,20.0,199,250,2024-06-24 17:48:07,2024-06-25 07:32:04,7,system,b'\x00',2
5069,"detská obuv, vychádzková, lepená, textil",K,9.99,20.0,199,250,2024-06-24 17:48:07,2024-06-24 17:48:24,7,system,b'\x00',67
5070,"detská obuv, vychádzková, lep",Z,-3.0,20.0,199,250,2024-06-24 17:48:07,2024-06-25 07:32:04,7,system,b'\x00',2
5071,"detská obuv, vychádzková, lepená, nubuk",K,19.99,20.0,199,250,2024-06-24 17:48:07,2024-06-24 17:48:24,7,system,b'\x00',67
5072,"detská obuv, vychádzková, lep",Z,-5.98,20.0,199,250,2024-06-24 17:48:07,2024-06-25 07:32:04,7,system,b'\x00',2
5073,"Zmrzlina 2,5 €",K,2.5,20.0,203,255,2024-06-24 17:48:25,2024-06-24 17:48:25,7,system,b'\x00',64
5074,Min.voda les.plody  ,K,0.55,20.0,3,10,2024-06-24 17:48:45,2024-06-24 17:48:45,7,system,b'\x00',59
5075,"Kozm.vreck.,4vrst.  ",K,1.39,20.0,3,10,2024-06-24 17:48:45,2024-06-24 17:48:45,7,system,b'\x00',62
5076,Žuv.cukríky ovocné  ,K,1.69,20.0,3,10,2024-06-24 17:48:45,2024-06-24 17:48:45,7,system,b'\x00',32
5077,Smile gummi Shakie  ,K,0.59,20.0,3,10,2024-06-24 17:48:45,2024-06-24 17:48:45,7,system,b'\x00',43
5078,Smot. nátierka XXL  ,K,0.99,20.0,3,10,2024-06-24 17:48:45,2024-06-24 17:48:45,7,system,b'\x00',14
5079,Morčacie stehno     ,K,3.9922854387656703,10.0,3,10,2024-06-24 17:48:45,2024-06-24 17:48:46,7,system,b'\x00',16
5080,Bio cuketa 500g     ,K,1.69,10.0,3,10,2024-06-24 17:48:45,2024-06-24 17:48:46,7,system,b'\x00',5
5081,Sleď v par.om.170g  ,K,1.19,20.0,3,10,2024-06-24 17:48:45,2024-06-24 17:48:46,7,system,b'\x00',38
5082,Gouda plátkový syr  ,K,1.79,20.0,3,10,2024-06-24 17:48:45,2024-06-24 17:48:46,7,system,b'\x00',20
5083,Uhorky šalátové     ,K,0.49,10.0,3,10,2024-06-24 17:48:45,2024-06-24 17:48:46,7,system,b'\x00',5
5084,Mrkva voľná         ,K,1.5949367088607591,20.0,3,10,2024-06-24 17:48:45,2024-06-24 17:48:46,7,system,b'\x00',5
5085,Zemiaky sladké      ,K,2.7944572748267897,20.0,3,10,2024-06-24 17:48:45,2024-06-24 17:48:46,7,system,b'\x00',5
5086,Banány              ,K,0.7944915254237288,20.0,3,10,2024-06-24 17:48:45,2024-06-24 17:48:46,7,system,b'\x00',17
5087,Lay´s solené 250g   ,K,1.99,20.0,3,10,2024-06-24 17:48:45,2024-06-24 17:48:46,7,system,b'\x00',31
5088,Závin XXL-tvaroh    ,K,1.59,20.0,3,10,2024-06-24 17:48:45,2024-06-24 17:48:46,7,system,b'\x00',20
5089,Závin XXL-kakao     ,K,1.59,20.0,3,10,2024-06-24 17:48:45,2024-06-24 17:48:46,7,system,b'\x00',39
5090,Dom.cherry par.kr.  ,K,1.99,10.0,3,10,2024-06-24 17:48:45,2024-06-24 17:48:46,7,system,b'\x00',5
5091,Paprika žltá        ,K,2.477477477477477,10.0,3,10,2024-06-24 17:48:53,2024-06-24 17:48:53,7,system,b'\x00',5
5092,OBLÁTKY MÁČANÉ CORNETTI ARAŠIDOVÉ 112g,K,1.49,20.0,204,256,2024-06-24 17:49:01,2024-06-24 17:49:01,7,system,b'\x00',32
5093,Jog. Aro biely 145g,K,0.6,20.0,204,256,2024-06-24 17:49:01,2024-06-24 17:49:01,7,system,b'\x00',4
5094,"Mentos rainbow 37,5g",K,0.85,20.0,204,256,2024-06-24 17:49:01,2024-06-24 17:49:01,7,system,b'\x00',32
5095,tami mlieko 1l,K,1.55,20.0,204,256,2024-06-24 17:49:01,2024-06-24 17:49:01,7,system,b'\x00',9
5096,Tic tac fruity/citrus mix 18g,K,0.69,20.0,204,256,2024-06-24 17:49:01,2024-06-24 17:49:01,7,system,b'\x00',2
5097,mantos,K,0.85,20.0,204,256,2024-06-24 17:49:01,2024-06-24 17:49:01,7,system,b'\x00',17
5098,ryza bask,K,2.15,20.0,204,256,2024-06-24 17:49:01,2024-06-24 17:49:01,7,system,b'\x00',56
5099,POLIEVKA  83g OYAkata,K,1.4,20.0,204,256,2024-06-24 17:49:01,2024-06-24 17:49:01,7,system,b'\x00',6
5100,budak hot chicken,K,2.55,20.0,204,256,2024-06-24 17:49:01,2024-06-24 17:49:01,7,system,b'\x00',14
5101,Udon Bumbu Kacang kuracie menu ,K,8.55,10.0,205,257,2024-06-24 17:49:15,2024-06-24 17:49:15,7,system,b'\x00',52
5102,Osvedčenie podpisu,K,5.28,20.0,206,258,2024-06-28 13:12:23,2024-06-28 13:12:41,37,system,b'\x00',18
5103,Bluecheese Beef Burger MENU,K,14.9,10.0,207,259,2024-06-29 17:05:58,2024-06-29 17:06:19,7,system,b'\x00',4
5104,Domáce Hranolky,K,3.0,10.0,207,259,2024-06-29 17:05:58,2024-06-29 17:06:19,7,system,b'\x00',34
5105,Omáčka - Domáca tatárska,K,2.0,10.0,207,259,2024-06-29 17:05:58,2024-06-29 17:06:20,7,system,b'\x00',13
5106,Omáčka - Kečup,K,1.5,10.0,207,259,2024-06-29 17:05:58,2024-06-29 17:06:20,7,system,b'\x00',13
5107,Slivkové Pirohy 300g,K,12.5,10.0,207,259,2024-06-29 17:05:58,2024-06-29 17:06:20,7,system,b'\x00',34
5108,"BlueBell ležiak 0,5l",K,2.8,20.0,207,259,2024-06-29 17:05:58,2024-06-29 17:06:20,7,system,b'\x00',11
5109,Mandarinka & Marhula 1l,K,7.5,10.0,207,259,2024-06-29 17:05:58,2024-06-29 17:06:20,7,system,b'\x00',17
5110,"Birell nealko pivo 0,5l plech Z",K,2.15,10.0,67,260,2024-06-30 08:54:34,2024-06-30 08:54:52,7,system,b'\x00',11
5111,Vrátny obal,K,0.15,0.0,67,260,2024-06-30 08:54:34,2024-06-30 08:54:52,7,system,b'\x00',62
5112,"Menu 5,50",K,5.5,10.0,132,156,2024-07-03 09:53:10,2024-07-03 09:53:31,5,system,b'\x00',6
5113,Bulgur,K,2.0,10.0,132,156,2024-07-03 09:53:11,2024-07-03 09:53:31,5,system,b'\x00',5
5114,Turecka polievka z cervenej šošovice,K,2.3,10.0,132,156,2024-07-03 09:53:11,2024-07-03 09:53:31,5,system,b'\x00',52
5115,"Menu 6,90",K,6.9,10.0,132,156,2024-07-03 09:54:00,2024-07-03 09:54:01,13,system,b'\x00',6
5116,"Kofola 0,3l",K,1.2,10.0,132,156,2024-07-03 09:54:00,2024-07-03 09:54:01,13,system,b'\x00',1
5117,Ryža,K,2.0,10.0,132,156,2024-07-03 09:54:00,2024-07-03 09:54:01,13,system,b'\x00',56
5118,Teľací so zeleninou,K,7.9,10.0,132,156,2024-07-03 09:55:12,2024-07-03 09:55:13,36,system,b'\x00',69
5119,espresso RWNADA,K,1.0,10.0,209,261,2024-07-03 10:19:32,2024-07-03 10:19:42,5,system,b'\x00',52
5120,SÓJA Chai Latte + espresso,K,4.7,10.0,209,261,2024-07-03 10:19:32,2024-07-03 10:19:42,5,system,b'\x00',1
5121,JAC B&C zrn.káva 1kg,K,17.99,20.0,41,134,2024-07-04 10:21:21,2024-07-04 10:21:40,5,system,b'\x00',52
5122,SLO Vrúb.raj.p. 190g,K,2.99,20.0,41,134,2024-07-04 10:21:21,2024-07-04 10:21:40,5,system,b'\x00',2
5123,TS Coat Was 200 g   ,K,1.45,20.0,41,134,2024-07-04 10:21:21,2024-07-04 10:21:40,5,system,b'\x00',19
5124,Gazdov.hr.tyc.100g  ,K,0.99,20.0,41,134,2024-07-04 10:21:21,2024-07-04 10:21:40,5,system,b'\x00',20
5125,"Budvar 12ř0,5l pl VO",K,1.39,20.0,41,134,2024-07-04 10:21:21,2024-07-04 10:21:40,5,system,b'\x00',11
5126,L'ORIGINAL DEMI 0.75,K,8.99,20.0,41,134,2024-07-04 10:21:21,2024-07-04 10:21:40,5,system,b'\x00',32
5127,CC L'ORIGINAL DEMI 0,Z,-1.8,20.0,41,134,2024-07-04 10:21:21,2024-07-05 07:35:25,5,system,b'\x00',32
5128,EVO Diesel,K,1.544889502762431,20.0,4,4,2024-07-04 10:21:30,2024-07-04 10:21:40,5,system,b'\x00',71
5129,EVO Diesel,Z,-0.0101289134438305,20.0,4,4,2024-07-04 10:21:30,2024-07-05 07:35:25,5,system,b'\x00',71
5130,mlieko čerst.polot  ,K,1.55,10.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:10,5,system,b'\x00',9
5131,Petržlen voľný      ,K,3.978494623655914,20.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:10,5,system,b'\x00',5
5132,Banány voľné        ,K,1.6926503340757235,20.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:10,5,system,b'\x00',17
5133,Kaleráb s vňať.kus  ,K,0.99,10.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:11,5,system,b'\x00',5
5134,Pór voľný           ,K,3.9932885906040263,10.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:11,5,system,b'\x00',5
5135,hrášok Clever 450g  ,K,0.99,20.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:11,5,system,b'\x00',51
5136,PŠE.MÚKA POLOHRUBÁ  ,K,1.39,20.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:11,5,system,b'\x00',56
5137,BV Nektárinky kg    ,K,3.488612836438924,20.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:11,5,system,b'\x00',17
5138,Karotka voľná SF    ,K,1.59375,20.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:11,5,system,b'\x00',5
5139,PŠEN.MUKA HLADKÁ    ,K,1.39,20.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:11,5,system,b'\x00',56
5140,PRÁŠ.CUKOR          ,K,1.99,20.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:11,5,system,b'\x00',56
5141,Spak Mas.keč.530g   ,K,3.99,20.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:11,5,system,b'\x00',13
5142,Barilla cest.500g   ,K,1.99,20.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:11,5,system,b'\x00',43
5143,Barilla penne 500g  ,K,1.59,20.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:11,5,system,b'\x00',43
5144,Barilla spagh.500g  ,K,1.59,20.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:11,5,system,b'\x00',43
5145,BRAV.STEHNO         ,K,6.790890269151139,10.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:11,5,system,b'\x00',16
5146,SF MLET.BRAVČ.PRÍP  ,K,3.19,20.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:11,5,system,b'\x00',16
5147,Cisárske párky      ,K,9.904761904761903,20.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:11,5,system,b'\x00',33
5148,sm.kys.Billa 200g   ,K,0.75,10.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:11,5,system,b'\x00',15
5149, ZĽAVA PRE ČLENA                        ,Z,-0.16,10.0,1,137,2024-07-06 16:08:52,2024-07-07 07:36:04,5,system,b'\x00',28
5150,FETA 200g           ,K,2.59,20.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:11,5,system,b'\x00',51
5151,Billa smot.33%200g  ,K,1.25,20.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:11,5,system,b'\x00',15
5152,Yopro pud.van180g   ,K,1.59,20.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:11,5,system,b'\x00',4
5153,polot.tvaroh 250g   ,K,0.99,20.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:11,5,system,b'\x00',20
5154,KS ORIGINAL 120g    ,K,1.69,20.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:11,5,system,b'\x00',2
5155,MaxSpTyčProt.50g    ,K,0.89,20.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:11,5,system,b'\x00',35
5156,Jadrá liesk.100g    ,K,1.99,20.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:11,5,system,b'\x00',23
5157,BP vajcia voľ.výb.  ,K,2.09,20.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:11,5,system,b'\x00',24
5158,Tina kokos 200g     ,K,1.79,20.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:11,5,system,b'\x00',23
5159,Gazdovská šunka     ,K,9.92,20.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:11,5,system,b'\x00',33
5160,Protein tyč.50g     ,K,0.89,20.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:11,5,system,b'\x00',32
5161,Dr.Oetker mak 200g  ,K,2.19,20.0,1,137,2024-07-06 16:08:52,2024-07-06 16:09:11,5,system,b'\x00',30
5162,Kurací v placke,K,5.2,10.0,132,156,2024-07-08 10:19:36,2024-07-08 10:19:59,5,system,b'\x00',16
5163,Teľací v žemli,K,6.3,10.0,132,156,2024-07-08 10:20:03,2024-07-08 10:20:03,5,system,b'\x00',16
5164,MUAY ACTIVE NAMMAN CREAM 100G,K,16.29,20.0,129,152,2024-07-09 15:27:16,2024-07-09 15:27:34,5,system,b'\x00',39
5165,"VITALOS BALZAM NA PERY SPF5 CHERRY 4,5G",K,1.87,20.0,129,152,2024-07-09 15:27:17,2024-07-09 15:27:34,5,system,b'\x00',8
5166,ROBITUSSIN ANTITUSSICUM 100ML ,K,11.99,10.0,210,262,2024-07-09 19:51:57,2024-07-09 19:52:13,5,system,b'\x00',52
5167,NEO-ANGIN ZUC LOZ 24,K,9.59,10.0,210,262,2024-07-09 19:51:57,2024-07-09 19:52:13,5,system,b'\x00',8
5168,STOP KRCOM RAPID PLV 20KS,K,6.69,20.0,210,262,2024-07-09 19:51:57,2024-07-09 19:52:13,5,system,b'\x00',2
5169,ACC LONG 600 MG 10 TBL EFF/SAC,K,8.39,10.0,210,262,2024-07-09 19:51:57,2024-07-09 19:52:13,5,system,b'\x00',8
5170,DEVIT GTT 22ML,K,9.79,20.0,210,262,2024-07-09 19:51:57,2024-07-09 19:52:13,5,system,b'\x00',8
5171,"DETTOL 0,2% ANTISEPTIC SPR 100ML",K,10.19,10.0,210,262,2024-07-09 19:51:57,2024-07-09 19:52:13,5,system,b'\x00',27
5172,TASKA MALA PAPIEROVA 1KS,K,0.15,20.0,210,262,2024-07-09 19:51:57,2024-07-09 19:52:13,5,system,b'\x00',73
5173,Kuracie rezne       ,K,6.988694758478931,10.0,41,134,2024-07-11 11:53:42,2024-07-11 11:53:59,5,system,b'\x00',16
5174,TS Kurča maxi chl.  ,K,3.591408591408592,10.0,41,134,2024-07-11 11:53:42,2024-07-11 11:53:59,5,system,b'\x00',16
5175,TP TENTO DECOR 3v8r ,K,4.79,20.0,41,134,2024-07-11 11:53:42,2024-07-11 11:53:59,5,system,b'\x00',27
5176, DET.PISK.240g      ,K,1.89,20.0,41,134,2024-07-11 11:53:42,2024-07-11 11:53:59,5,system,b'\x00',32
5177,Kukurica lahôd.ks   ,K,1.39,10.0,41,134,2024-07-11 11:53:42,2024-07-11 11:53:59,5,system,b'\x00',49
5178,Dyňa červená kg     ,K,0.5895865237366003,20.0,41,134,2024-07-11 11:53:42,2024-07-11 11:53:59,5,system,b'\x00',5
5179,TS nektarinky b. 1kg,K,2.49,20.0,41,134,2024-07-11 11:53:42,2024-07-11 11:53:59,5,system,b'\x00',32
5180,MM Šúľ.mak.plnk. 1kg,K,3.99,20.0,41,134,2024-07-11 11:53:42,2024-07-11 11:53:59,5,system,b'\x00',36
5181,Reďkovka červená    ,K,0.89,20.0,41,134,2024-07-11 11:53:42,2024-07-11 11:53:59,5,system,b'\x00',5
5182,Karička črievko 100g,K,1.59,20.0,41,134,2024-07-11 11:53:42,2024-07-11 11:53:59,5,system,b'\x00',14
5183,Zottarella clas.125g,K,1.69,20.0,41,134,2024-07-11 11:53:42,2024-07-11 11:53:59,5,system,b'\x00',39
5184,Niva orig. cca 125g ,K,16.984126984126984,20.0,41,134,2024-07-11 11:53:42,2024-07-11 11:53:59,5,system,b'\x00',20
